Realm Name	Export Time	PMktPrice Date	Reserved	Item ID	Item Name	AH MarketPrice Coppers	AH Quantity	AH MarketPrice	AH MinimumPrice	14-day Median Market Price	Median Market Price StdDev	14-day Todays PMktPrice	PMktPrice StdDev	Daily Price Change	Avg Daily Posted	Avg Estimated Daily Sold	Estimated Demand
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14769	Ravager's Sandals	43371076	1	4337.1077	4337.1077	4000	710.81	4170.78	599.36	0.0171	2	0.07	0.035
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14770	Ravager's Armguards	0	0	0	0	792.31	339	1157.25	207.8	0.125	1.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14771	Ravager's Cloak	36476396	1	3647.6396	3647.6396	3062.4	266.15	3642.18	100.99	0.0241	0.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14772	Ravager's Handwraps	0	0	0	0	2041.42	668.04	2732.98	356.71	0.0781	0.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14773	Ravager's Cord	3350000	3	335	335	1277.35	510.25	1075.44	471.85	0.003	3.43	0.07	0.0204
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14774	Ravager's Crown	27706370	1	2770.6371	2770.6371	1519.75	622.71	1139.06	288.45	-0.0543	2.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14775	Ravager's Woolies	0	0	0	0	5593.43	442.87	6205.45	116.75	0.0165	0.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14777	Ravager's Shield	52506265	1	5250.6266	5250.6266	5142.71	2637.13	6008.42	1566.76	0.0892	1.5	0.07	0.0467
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14778	Khan's Bindings	1861560	1	186.156	186.156	746	417.89	340.23	372.28	-0.0734	2.5	0.07	0.028
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14779	Khan's Chestpiece	12630512	3	1263.0512	1263.0512	1295.46	151.69	1176.11	95.44	-0.0181	4.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14780	Khan's Buckler	35009995	2	3500.9995	3500.9995	7250	1099.21	6214.65	1013.29	-0.016	2.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14781	Khan's Cloak	1500000	1	150	150	750	346.41	112.5	175.66	-0.1301	0.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14782	Khan's Gloves	0	0	0	0	959	243.64	719.25	97.67	-0.088	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14783	Khan's Belt	3480831	1	348.0831	348.0831	414.37	57.46	355.68	51.72	-0.015	3.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14784	Khan's Greaves	5869876	1	586.9876	586.9876	586.99	161.99	487.97	130.36	-0.0324	3.07	0.07	0.0228
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14785	Khan's Helmet	0	0	0	0	998.93	234.01	1210.1	126.87	0.0446	1.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14786	Khan's Legguards	0	0	0	0	755.36	84.53	629.67	82.77	-0.0158	0.93	0.07	0.0753
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14787	Khan's Mantle	0	0	0	0	408	0	422	0	0.0024	0.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14788	Protector Armguards	10451991	1	1045.1991	1045.1991	1291.36	250.23	1055.82	150.83	-0.0319	1.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14789	Protector Breastplate	11076495	5	1107.6495	1107.6495	1109.65	61.77	1150.12	36.27	0.0088	11.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14790	Protector Buckler	5000000	1	500	500	1106.29	175.93	1012.8	176.35	-0.0101	3.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14791	Protector Cape	4086906	1	408.6906	408.6906	617.53	120.57	394.45	17.24	-0.0332	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14792	Protector Gauntlets	43924540	2	4392.454	4392.454	5483.05	1659.72	3486.24	1059.64	-0.0543	2.14	0.07	0.0327
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14793	Protector Waistband	32252444	2	3225.2444	3225.2444	3419.24	254.36	3106.81	189.63	-0.0068	5.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14794	Protector Ankleguards	80000	2	8	8	5392.84	959.53	6998.83	313.33	0.0398	3	0.14	0.0467
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14795	Protector Helm	9962153	1	996.2153	996.2153	1181.39	241.75	791.7	150	-0.035	4.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14796	Protector Legguards	75966029	4	7596.6029	7596.6029	6100	1498.78	8142.05	1046.62	0.0393	1.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14797	Protector Pads	24309998	2	2430.9998	2430.9998	2440	703.66	2440.39	684.89	0.0126	2.29	0.07	0.0306
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14798	Bloodlust Breastplate	93059996	4	9305.9996	9305.9996	9318.27	324.67	9084.29	207.08	-0.0053	7	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14799	Bloodlust Boots	91710444	2	9171.0444	9171.0444	8141.01	2266.6	7181.25	2306.99	-0.012	5.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14800	Bloodlust Buckler	8553854	1	855.3854	855.3854	1679.98	499.78	1108.5	411.82	-0.0319	2.5	0.07	0.028
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14801	Bloodlust Cape	58441073	2	5844.1073	5844.1073	4811.74	387.73	4068.42	54.84	-0.0192	3.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14802	Bloodlust Gauntlets	37264996	2	3726.4996	3726.4996	4092.46	431.97	3450.17	173.17	-0.0229	3.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14803	Bloodlust Belt	4500000	4	450	450	2751.59	651.02	2158.9	605.82	-0.0243	3.14	0.07	0.0223
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14804	Bloodlust Helm	12649987	2	1264.9987	1264.9987	1265	212.81	1132.92	98.43	-0.0248	3.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14805	Bloodlust Britches	0	0	0	0	25469.46	4669.01	29825.33	1167.36	0.1141	0.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14806	Bloodlust Epaulets	40285912	2	4028.5912	4028.5912	4388.69	258.76	3879.28	63.42	-0.013	6.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14807	Bloodlust Bracelets	69979698	1	6997.9698	6997.9698	7514.08	591.73	6429.15	115.81	-0.0187	4.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14808	Warstrike Belt	7092073	3	709.2073	709.2073	754.3	316.73	832.17	264.31	0.0462	6.64	0.14	0.0211
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14809	Warstrike Sabatons	5585024	1	558.5024	558.5024	591.99	378.76	387.71	374.72	-0.0481	2.14	0.07	0.0327
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14810	Warstrike Armsplints	1470000	1	147	147	98	28.29	151.2	14.35	0.2	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14811	Warstrike Chestguard	0	0	0	0	984.04	339.56	1117.73	178.72	0.0749	1.14	0.07	0.0614
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14812	Warstrike Buckler	52894880	2	5289.4881	5289.4881	5304.49	235.27	5463.06	134.18	0.0071	4.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14813	Warstrike Cape	26683072	1	2668.3072	2668.3072	2705.02	542.82	2953.91	491.3	0.0204	1.86	0.07	0.0376
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14814	Warstrike Helmet	15159994	2	1515.9995	1515.9995	1518	132.2	1458.95	90.54	-0.0107	4.64	0.14	0.0302
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14815	Warstrike Gauntlets	1359999	2	135.9999	135.9999	298	540.69	771.56	493.02	0.0684	5.64	0.36	0.0638
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14816	Warstrike Legguards	2500000	3	250	250	2301	756.85	1260.33	578.59	-0.0517	4	0.14	0.035
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14817	Warstrike Shoulder Pads	7493492	1	749.3492	749.3492	363.56	155.78	565	122.05	0.0404	3.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14821	Symbolic Breastplate	33739998	2	3373.9998	3373.9998	3125.93	147.22	3358.89	95.21	0.007	2.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14825	Symbolic Crest	7027506	1	702.7506	702.7506	700.7	173.94	766.39	158.56	0.0237	4.21	0.07	0.0166
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14826	Symbolic Gauntlets	80077298	1	8007.7298	8007.7298	3554.62	2661.67	1312.5	908.83	-0.1106	2.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14827	Symbolic Belt	0	0	0	0	6050.98	2515.4	11067.76	1422.92	0.2722	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14828	Symbolic Greaves	75700000	1	7570	7570	7494	699.33	7955.11	285.22	0.0162	1.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14829	Symbolic Legplates	43170000	1	4317	4317	5379.36	81398.8	166.5	55193.11	-0.2029	1.71	0.07	0.0409
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14830	Symbolic Pauldrons	61175187	1	6117.5187	6117.5187	5836.35	534.78	5357.89	492.88	-0.0074	0.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14831	Symbolic Crown	0	0	0	0	3138.88	42.71	3196.27	11.38	0.003	1.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14832	Symbolic Vambraces	25795441	3	2579.5441	2579.5441	3559.96	928.4	4380.14	670.54	0.0432	2.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14834	Tyrant's Armguards	0	0	0	0	3959.04	0	3959.04	0	0	0.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14835	Tyrant's Chestpiece	67961080	5	6796.108	6796.108	4777.14	2121.67	4562.14	2055.36	-0.0205	7.5	0.14	0.0187
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14838	Tyrant's Belt	58202484	5	5820.2484	5820.2484	6031.48	3754.05	4102.39	2948.71	-0.0626	4.93	0.07	0.0142
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14839	Tyrant's Greaves	24999999	2	2499.9999	2499.9999	8331.16	6950.95	6066.45	6811.35	-0.0501	3.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14840	Tyrant's Legplates	0	0	0	0	3599	333.42	3422.11	194.14	-0.0128	4.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14842	Tyrant's Shield	12603584	3	1260.3584	1260.3584	1281.97	12.06	1263.8	8.43	-0.0015	5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14843	Tyrant's Helm	2700181	1	270.0181	270.0181	307.01	13.66	287.51	9.59	-0.0082	1.07	0.14	0.1308
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14844	Sunscale Chestguard	30154978	1	3015.4979	3015.4979	8307.04	2229.66	7035.94	2181.72	-0.0108	1.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14846	Sunscale Gauntlets	46312828	5	4631.2828	4631.2828	4616.09	47.78	4671.19	26.07	0.002	8.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14847	Sunscale Belt	22173236	3	2217.3236	2217.3236	3162.32	615.24	2273.52	450.94	-0.0312	2.86	0.07	0.0245
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14848	Sunscale Sabatons	39532590	1	3953.259	3953.259	3740.89	1323.02	5099.87	616.93	0.1284	1.57	0.07	0.0446
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14849	Sunscale Helmet	162058592	1	16205.8592	16205.8592	16461.03	917.97	16842.7	794.86	0.0056	1.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14850	Sunscale Legplates	58839725	2	5883.9725	5883.9725	5994.29	416.85	6280.62	230.34	0.0114	3.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14851	Sunscale Spaulders	44354334	1	4435.4334	4435.4334	4723.78	216.42	4322.87	45.74	-0.0108	4.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14852	Sunscale Shield	72819628	3	7281.9628	7281.9628	7353.49	801.73	7132.76	793.22	0.0004	4.57	0.14	0.0306
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14853	Sunscale Wristguards	0	0	0	0	1347.1	598.99	375	345.83	-0.3704	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14854	Vanguard Breastplate	43400000	3	4340	4340	17911.03	3790.64	14616.8	3567.67	-0.0199	4.86	0.21	0.0432
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14855	Vanguard Gauntlets	48649999	2	4864.9999	4864.9999	4867.14	2.02	4865.02	1.62	-0.0001	3.71	0.07	0.0189
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14856	Vanguard Girdle	39963300	2	3996.33	3996.33	4551.86	470.23	3792.22	114.28	-0.0238	3.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14857	Vanguard Sabatons	49943138	2	4994.3138	4994.3138	4330.23	653.02	4106.4	669.98	-0.0054	2.29	0.14	0.0611
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14858	Vanguard Headdress	42232713	3	4223.2713	4223.2713	4427.72	141.37	4161.17	23.76	-0.0075	5.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14859	Vanguard Legplates	1896073466	1	189607.3466	189607.3466	179130.34	27989.09	210984.85	14331.63	0.0706	0.71	0.14	0.1972
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14860	Vanguard Pauldrons	0	0	0	0	12715.92	1554.62	16481.77	1014.9	0.0249	0.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14861	Vanguard Vambraces	42615586	2	4261.5586	4261.5586	4281.49	257.96	4175.23	261.54	-0.0033	6.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14862	Warleader's Breastplate	2939999	2	293.9999	293.9999	700	1260.49	150	554.39	-0.1661	3.29	0.07	0.0213
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14863	Warleader's Gauntlets	3777497	6	377.7497	377.7497	390.9	19.36	373.21	10.88	-0.0085	7.64	0.07	0.0092
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14864	Warleader's Belt	41410783	4	4141.0783	4141.0783	6500.99	875.13	6015.46	876.37	-0.0079	4.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14865	Warleader's Greaves	4500000	1	450	450	200	500	75.75	381.13	-0.1356	1.14	0.14	0.1228
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14866	Warleader's Crown	2480000	1	248	248	2999.09	2042.64	3334.16	1639.45	0.0871	1.71	0.14	0.0819
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14867	Warleader's Leggings	4859689	5	485.9689	485.9689	2187.04	685.15	1412.36	592.92	-0.0403	4.57	0.07	0.0153
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14868	Warleader's Shoulders	6205835	1	620.5835	620.5835	620.58	1623.54	1500.27	1610.51	0.0472	3.71	0.43	0.1159
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14896	Saltstone Sabatons	32420000	2	3242	3242	3515	354.37	3377.82	348.78	-0.0009	1.93	0.14	0.0725
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14897	Saltstone Gauntlets	0	0	0	0	2924.8	0	2924.8	0	0	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14898	Saltstone Girdle	0	0	0	0	1242.41	381.42	1656.55	144.16	0.1294	0.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14899	Saltstone Helm	820823090	2	82082.309	82082.309	60313.16	9348.85	66610.56	5100.48	0.0263	3.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14900	Saltstone LegChains	0	0	0	0	6067.82	941.61	5512.46	861.62	-0.0158	2.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14902	Saltstone Shield	14859653	1	1485.9653	1485.9653	3056.26	920.8	1583.65	585.7	-0.0552	4.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14903	Saltstone Armsplints	0	0	0	0	682.41	355.05	1005.3	293.02	0.1237	0.71	0.07	0.0986
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14904	Brutish Breastplate	44830000	1	4483	4483	6137.96	2188.25	5292.15	2058.69	0.0014	2.93	0.14	0.0478
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14905	Brutish Gauntlets	16910646	3	1691.0646	1691.0646	2225.5	380.76	2328.53	390.29	0.002	2.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14906	Brutish Belt	24213703	1	2421.3704	2421.3704	1824.87	65.05	1744.81	53.92	-0.0047	2.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14907	Brutish Helmet	4177493	4	417.7494	417.7494	400.77	27.27	431.58	7.84	0.0143	5.71	0.14	0.0245
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14908	Brutish Legguards	12745703	3	1274.5703	1274.5703	1343.27	132.6	1306.46	129.42	0.0008	4.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14909	Brutish Shoulders	17550776	3	1755.0776	1755.0776	1674.55	655.34	1761.58	616.54	0.0273	3.64	0.07	0.0192
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14910	Brutish Armguards	31350000	1	3135	3135	1667.13	134.56	1572.2	90.55	-0.0118	1.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14911	Brutish Boots	4499999	4	449.9999	449.9999	460.32	101.08	615.75	66.99	0.0278	5.29	0.07	0.0132
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14912	Brutish Shield	0	0	0	0	1621.1	97.18	1430.24	45.8	-0.0138	1.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14913	Jade Greaves	136435869	1	13643.5869	13643.5869	10632.42	2864.49	15268.16	1582.14	0.0506	2.29	0.07	0.0306
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14914	Jade Bracers	6224749	2	622.4749	622.4749	556.07	63.44	504.67	54.59	-0.0047	7.5	0.07	0.0093
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14915	Jade Breastplate	0	0	0	0	73380.84	0	73394.84	0	0	0.07	0.07	1
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14916	Jade Deflector	26698693	2	2669.8693	2669.8693	2046	288.37	2539.72	150.91	0.02	2.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14917	Jade Gauntlets	11222215	3	1122.2215	1122.2215	777.76	589.98	412.5	306.12	-0.0988	7.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14918	Jade Belt	5010000	3	501	501	1698.15	860.61	1043.59	815.4	-0.0382	1.79	0.14	0.0782
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14919	Jade Circlet	65292052	2	6529.2053	6529.2053	6761.73	170.17	6622.31	156.98	-0.0028	4.57	0.07	0.0153
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14920	Jade Legplates	1195419326	2	119541.9326	119541.9326	208098.17	97562.39	62477.25	59946.08	-0.0799	2.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14921	Jade Epaulets	37522647	3	3752.2647	3752.2647	3822.36	11738.87	8942.83	10899.86	0.0001	2.79	0.14	0.0502
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14922	Lofty Sabatons	104387585	1	10438.7586	10438.7586	29000	11049.19	16066.87	8534.27	-0.0306	0.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14923	Lofty Armguards	22311478	2	2231.1478	2231.1478	2439.67	157.05	2361.28	158.46	-0.0033	4	0.07	0.0175
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14924	Lofty Breastplate	836148000	1	83614.8	83614.8	85999.16	1176.42	83964.4	600.68	-0.0026	1.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14925	Lofty Helm	27365730	4	2736.573	2736.573	2930.1	142.18	2679.04	25.43	-0.0115	9.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14926	Lofty Gauntlets	0	0	0	0	9937.99	279.83	9443.8	139.32	-0.0056	2.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14927	Lofty Belt	61500000	1	6150	6150	4100	0	4100	0	0	0.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14928	Lofty Legguards	93770000	1	9377	9377	10126	254.59	9847.68	215.41	-0.0035	3.07	0.21	0.0684
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14929	Lofty Shoulder Pads	28229577	1	2822.9577	2822.9577	2904.93	39.45	2836.05	21.03	-0.0024	1.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14930	Lofty Shield	18718742	3	1871.8742	1871.8742	1954.08	68.86	1837.07	38.43	-0.0058	6.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14931	Heroic Armor	9038242	4	903.8242	903.8242	736.43	304.46	380.73	216.68	-0.07	7.14	0.14	0.0196
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14932	Heroic Greaves	0	0	0	0	3528.58	71.57	3464.71	58.39	-0.0029	5.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14933	Heroic Gauntlets	50275550	2	5027.5551	5027.5551	3917.87	909.2	5468.13	498.81	0.0327	3.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14934	Heroic Girdle	43806104	1	4380.6104	4380.6104	5194.26	1019.1	3621.66	294.12	-0.0441	4.43	0.14	0.0316
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14935	Heroic Skullcap	0	0	0	0	467.58	100.34	272.92	62	-0.0621	0.86	0.07	0.0814
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14936	Heroic Legplates	2260789	4	226.0789	226.0789	399.99	178.21	266.84	165.63	-0.0261	4.71	0.36	0.0764
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14937	Heroic Pauldrons	2250000	5	225	225	311.74	29.33	262.84	15.23	-0.0197	11	0.07	0.0064
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14938	Heroic Bracers	54977694	1	5497.7694	5497.7694	7063.67	2198.47	4123.33	850.44	-0.0634	4.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14939	Warbringer's Chestguard	9081721	1	908.1721	908.1721	875.25	193.33	885.05	197.37	0.0062	4.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14940	Warbringer's Sabatons 	0	0	0	0	4005.76	516.64	4062.94	399.35	0.0123	1.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14942	Warbringer's Gauntlets	41466063	2	4146.6063	4146.6063	4048.16	134.68	3821.3	78.66	-0.0059	3.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14943	Warbringer's Belt	0	0	0	0	4778.42	2164.84	2154.47	1294.39	-0.1378	0.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14944	Warbringer's Crown	0	0	0	0	1402.63	32.96	1455.29	4.49	0.0055	1.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14945	Warbringer's Legguards	64805704	1	6480.5705	6480.5705	3918.08	1078.49	3981.54	1057.27	0.013	3.36	0.07	0.0208
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14946	Warbringer's Spaulders	82099398	2	8209.9398	8209.9398	8209.94	2310.18	5538.87	1917.44	-0.0314	3.57	0.14	0.0392
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14947	Warbringer's Shield	2499999	3	249.9999	249.9999	1213.92	299.15	1045.08	273.37	-0.004	6.43	0.07	0.0109
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14948	Bloodforged Chestpiece	171529481	1	17152.9482	17152.9482	13915	1493.72	14576.85	1393.26	0.0002	1.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14949	Bloodforged Gauntlets	43151970	4	4315.197	4315.197	3674.18	1418.04	3590.38	1311.76	0.0206	5.07	0.07	0.0138
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14950	Bloodforged Belt	14402009	4	1440.2009	1440.2009	1975.38	417.55	2353.24	361.68	0.0107	4.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	14951	Bloodforged Sabatons	15459999	3	1545.9999	1545.9999	1721	696.32	1733.34	698.16	0.0142	4.79	0.14	0.0292
